date,AAPL,MSFT,NVDA,TSLA
2022-01-28,166.9920196533203,298.82537841796875,22.79711151123047,282.1166687011719
2022-01-31,171.3548126220703,301.46209716796875,24.440019607543945,312.239990234375
2022-02-01,171.18817138671875,299.3100280761719,24.59173583984375,310.4166564941406
2022-02-02,172.39402770996094,303.8662109375,25.194595336914062,301.88665771484375
2022-02-03,169.5116729736328,292.0299072265625,23.903032302856445,297.0466613769531
2022-02-04,169.22698974609375,296.5763244628906,24.273334503173828,307.7733459472656
2022-02-07,168.51039123535156,291.7391052246094,24.681562423706055,302.4466552734375
2022-02-08,171.6222381591797,295.2385559082031,25.060853958129883,307.3333435058594
2022-02-09,173.0456085205078,301.68505859375,26.65485191345215,310.6666564941406
2022-02-10,168.96192932128906,293.1253967285156,25.7755069732666,301.51666259765625
2022-02-11,165.54579162597656,286.00994873046875,23.904027938842773,286.6666564941406
2022-02-14,165.78140258789062,285.9711608886719,24.22142791748047,291.9200134277344
2022-02-15,169.61964416503906,291.2738037109375,26.445247650146484,307.4766540527344
2022-02-16,169.38404846191406,290.9337463378906,26.461217880249023,307.7966613769531
2022-02-17,165.78140258789062,282.4146423339844,24.460981369018555,292.1166687011719
2022-02-18,164.23037719726562,279.6947326660156,23.597606658935547,285.6600036621094
2022-02-22,161.30508422851562,279.4906921386719,23.346078872680664,273.84332275390625
2022-02-23,157.13304138183594,272.2537841796875,22.344959259033203,254.67999267578125
2022-02-24,159.75405883789062,286.1642150878906,23.703405380249023,266.92333984375
2022-02-25,161.8253631591797,288.8064880371094,24.111637115478516,269.9566650390625
2022-02-28,162.0903778076172,290.2441101074219,24.33921241760254,290.1433410644531
2022-03-01,160.2056121826172,286.513916015625,23.43291664123535,288.1233215332031
2022-03-02,163.50396728515625,291.6040954589844,24.178638458251953,293.2966613769531
2022-03-03,163.17999267578125,287.4561767578125,23.673503875732422,279.7633361816406
2022-03-04,160.1761474609375,281.56951904296875,22.89682960510254,279.42999267578125
2022-03-07,156.37713623046875,270.9327087402344,21.31553840637207,268.1933288574219
2022-03-08,154.55130004882812,267.9602355957031,21.477262496948242,274.79998779296875
2022-03-09,159.960205078125,280.2484436035156,22.97469711303711,286.3233337402344
2022-03-10,155.61151123046875,277.4217224121094,22.619304656982422,279.4333190917969
2022-03-11,151.89100646972656,272.05950927734375,22.0622615814209,265.1166687011719
2022-03-14,147.85643005371094,268.5333557128906,21.2935733795166,255.4566650390625
2022-03-15,152.24436950683594,278.9371337890625,22.93376922607422,267.2966613769531
2022-03-16,156.66184997558594,285.96990966796875,24.45416831970215,280.07666015625
2022-03-17,157.6729278564453,286.7761535644531,24.723709106445312,290.5333251953125
2022-03-18,160.97128295898438,291.8371887207031,26.407825469970703,301.7966613769531
2022-03-21,162.34559631347656,290.603515625,26.68834686279297,307.0533447265625
2022-03-22,165.7224884033203,295.3633117675781,26.47870635986328,331.32666015625
2022-03-23,167.0869903564453,290.924072265625,25.590225219726562,333.03668212890625
2022-03-24,170.8761749267578,295.40228271484375,28.1019287109375,337.97332763671875
2022-03-25,171.51425170898438,294.9941711425781,27.644710540771484,336.8800048828125
2022-03-28,172.37811279296875,301.8134460449219,28.17081069946289,363.9466552734375
2022-03-29,175.6764678955078,306.38873291015625,28.6070613861084,366.5233459472656
2022-03-30,174.50830078125,304.883056640625,27.642715454101562,364.663330078125
2022-03-31,171.40628051757812,299.4918518066406,27.23940086364746,359.20001220703125
2022-04-01,171.1117706298828,300.5700378417969,26.666385650634766,361.5299987792969
2022-04-04,175.1659698486328,305.9613037109375,27.313274383544922,381.8166809082031
2022-04-05,171.8479766845703,301.98834228515625,25.886714935302734,363.7533264160156
2022-04-06,168.67727661132812,290.9337463378906,24.365318298339844,348.586669921875
2022-04-07,168.98158264160156,292.7503356933594,24.166658401489258,352.4200134277344
2022-04-08,166.9691925048828,288.4761962890625,23.07952117919922,341.8299865722656
2022-04-11,162.70883178710938,277.1011047363281,21.87957191467285,325.30999755859375
2022-04-12,164.5837860107422,273.9925842285156,21.467275619506836,328.98333740234375
2022-04-13,167.2734832763672,279.3935241699219,22.165082931518555,340.7900085449219
2022-04-14,162.2572479248047,271.8263854980469,21.221694946289062,328.3333435058594
2022-04-18,162.0413055419922,272.49664306640625,21.74580192565918,334.7633361816406
2022-04-19,164.32852172851562,277.13995361328125,22.160093307495117,342.7166748046875
2022-04-20,164.1616668701172,278.1695251464844,21.445316314697266,325.73333740234375
2022-04-21,163.3665313720703,272.7782897949219,20.14853286743164,336.260009765625
2022-04-22,158.82150268554688,266.1922607421875,19.481674194335938,335.01666259765625
2022-04-25,159.89149475097656,272.6909484863281,19.86801528930664,332.67333984375
2022-04-26,153.92303466796875,262.49127197265625,18.75591468811035,292.1400146484375
2022-04-27,153.69725036621094,275.1194152832031,18.3835506439209,293.836669921875
2022-04-28,160.6375274658203,281.3460998535156,19.748214721679688,292.5033264160156
2022-04-29,154.75746154785156,269.5824890136719,18.515329360961914,290.2533264160156
2022-05-02,155.06175231933594,276.33367919921875,19.49964141845703,300.9800109863281
2022-05-03,156.5539093017578,273.7205505371094,19.568525314331055,303.0833435058594
2022-05-04,162.973876953125,281.6861572265625,20.29927635192871,317.5400085449219
2022-05-05,153.8936004638672,269.4173278808594,18.811817169189453,291.09332275390625
2022-05-06,154.62106323242188,266.87225341796875,18.643108367919922,288.54998779296875
2022-05-09,149.4893035888672,257.0125732421875,16.921052932739258,262.3699951171875
2022-05-10,151.89788818359375,261.7918395996094,17.564952850341797,266.67999267578125
2022-05-11,144.02333068847656,253.0977783203125,16.601598739624023,244.6666717529297
2022-05-12,140.14990234375,248.0465545654297,16.147377014160156,242.6666717529297
2022-05-13,144.6230010986328,253.65151977539062,17.675765991210938,256.5299987792969
